,Energy_Generated_KWh,Temperature_C,apparent_zenith,azimuth,poa_global
2012-03-10,32.04580302023238,26.472740379730325,105.48554990579169,90.63352943086551,1424.257912010328
2012-03-11,29.25014491975446,24.013947177082603,105.33752169148435,90.25056120029637,1300.006440877976
2012-03-12,29.252146435111825,25.914305606791338,105.18740553802479,89.86767025413792,1300.0953971160811
2012-03-13,31.404632550275053,28.45898960719216,105.03532996354782,89.484938089217,1395.7614466788914
2012-03-14,29.555183424154475,24.48788914140263,104.88142188348527,89.10244836762587,1313.5637077401989
2012-03-15,29.058132221525614,27.047161360209635,104.72580565464565,88.7202867565793,1291.472543178916
2012-03-16,30.44554986942623,32.87429221639239,104.56860249687053,88.33854029821919,1353.135549752277
2012-03-17,30.353387921576832,26.444488758962333,104.40993036484663,87.95729668328687,1349.0394631811926
2012-03-18,30.661280035155347,28.57043387073774,104.24990423387709,87.5766436082655,1362.7235571180152
2012-03-19,28.763954271512873,29.084189451620958,104.08863669250336,87.19666819403136,1278.3979676227943
2012-03-20,28.728844668335324,29.068537820399765,103.92623868271028,86.81745641412311,1276.8375408149034
2012-03-21,30.822412507510982,27.1291778638397,103.7628202583513,86.43909257524615,1369.8850003338216
2012-03-22,29.480798898378342,25.076639250521293,103.5984912580759,86.06165896830566,1310.2577288168152
2012-03-23,29.900581812254654,27.74384807816545,103.43336181570439,85.6852357593799,1328.914747211318
2012-03-24,31.066144186704907,27.806120005093625,103.26754266884957,85.30990106953334,1380.717519409107
2012-03-25,30.130731938926438,28.70199054108649,103.10114525473082,84.93573113315335,1339.143641730064
2012-03-26,31.29309979461924,24.712625008196525,102.93428164678393,84.56280046086744,1390.8044353164107
2012-03-27,29.999294667912668,25.79917768361909,102.7670644275255,84.19118199951896,1333.301985240563
2012-03-28,28.113067520321103,24.01009701114279,102.59960660340485,83.82094728408902,1249.4696675698267
2012-03-29,31.126616757274576,25.07672048306854,102.43202164300311,83.45216652185081,1383.4051892122034
2012-03-30,29.526739665441063,25.449500043661637,102.26442366782794,83.08490852885086,1312.2995406862694
2012-03-31,28.026819373735936,25.835638599963403,102.0969277930948,82.71924049428884,1245.636416610486
2012-04-01,30.763879134123904,29.356862984613937,101.92965058399328,82.35522762430173,1367.2835170721735
2012-04-02,29.34607264816749,27.936878499002482,101.76271053704399,81.99293272607542,1304.2698954741106
2012-04-03,30.808659677256358,28.27586296872248,101.59622845906395,81.6324157365342,1369.2737634336158
2012-04-04,29.612569271869035,26.96465303015327,101.43032758858685,81.27373321033679,1316.114189860846
2012-04-05,31.68876911839298,30.301726400859422,101.265133351227,80.91693793318154,1408.3897385952434
2012-04-06,31.033834962673062,28.50419831234762,101.1007727600386,80.56207901327474,1379.2815538965806
2012-04-07,30.426562230479167,28.53162284908903,100.93737356399157,80.20920280199391,1352.291654687963
2012-04-08,29.4939635282424,27.25678458950289,100.77506327741858,79.85835466912289,1310.8428234774399
2012-04-09,30.660525995730772,27.896081496254965,100.61396817372747,79.50958117384113,1362.690044254701
2012-04-10,31.401457186123363,28.63063546087404,100.45421223627848,79.16293189690839,1395.6203193832605
2012-04-11,30.646847823537122,28.0424326438748,100.29591606369519,78.81846036182048,1362.0821254905388
2012-04-12,29.241347659826054,28.916336390006993,100.13919578430749,78.47622398045428,1299.6154515478245
2012-04-13,31.81524136701589,28.99932600163859,99.98416212705493,78.13628342230567,1414.0107274229285
2012-04-14,29.77752512623606,28.784967159420273,99.83091982930533,77.79870191075577,1323.4455611660474
2012-04-15,31.62218417939661,28.85809791860581,99.67956747465117,77.46354471122288,1405.4304079731826
2012-04-16,32.52711270035022,26.83820840142816,99.53019774657685,77.1308787618309,1445.649453348899
2012-04-17,29.416907265209623,28.95200850231794,99.38289797132413,76.80077229135964,1307.4181006759832
2012-04-18,28.928242649766727,29.891123608396256,99.23775079301022,76.47329438017101,1285.6996733229655
2012-04-19,30.98671040407443,28.098491060739725,99.09483485324803,76.14851456391096,1377.1871290699746
2012-04-20,30.87183623592655,34.5915050724565,98.95422537181963,75.8265025997058,1372.0816104856244
2012-04-21,30.218352066183215,26.69289429590457,98.81599457838611,75.50732840923587,1343.037869608143
2012-04-22,29.600321113007606,29.093506901108,98.68021197122378,75.19106213091624,1315.5698272447826
2012-04-23,28.432109966620942,26.74703837185229,98.5469444280287,74.87777421866883,1263.6493318498194
2012-04-24,31.584634474882826,29.689991655566292,98.41625624452152,74.56753556662875,1403.7615322170145
2012-04-25,31.675221447512875,26.31512843328954,98.28820918168844,74.26041763631957,1407.7876198894612
2012-04-26,28.79425078927761,25.54866342289688,98.16286261194065,73.95649250195669,1279.7444795234492
2012-04-27,26.673599260127986,24.747716290518646,98.04027381072676,73.65583271854257,1185.4933004501327
2012-04-28,29.19237331222556,25.144768520106467,97.92049842650057,73.35851098640552,1297.4388138766915
2012-04-29,30.279760294011133,24.030297267236907,97.80359111701478,73.06459968212579,1345.7671241782725
2012-04-30,30.807423790468462,25.579969121867407,97.68960628063309,72.77417033269262,1369.2188351319317
2012-05-01,29.674241826766448,24.66345524697819,97.57859874430187,72.48729302892411,1318.855192300731
2012-05-02,32.97979842546709,24.71465876414215,97.47062421942658,72.20403574714123,1465.7688189096484
2012-05-03,31.6409454847276,27.999406073715782,97.36573936665147,71.92446368789365,1406.2642437656712
2012-05-04,29.201992890263384,24.872253895754913,97.2640014316938,71.64863896875613,1297.8663506783728
2012-05-05,32.032277333379135,30.44914051404078,97.16546754257232,71.37662108533846,1423.656770372406
2012-05-06,31.36145204857088,21.98486082591389,97.07019385671897,71.10846828562057,1393.8423132698167
2012-05-07,29.181709342855196,24.911938887748473,96.97823468952693,70.84423951628742,1296.9648596824532
2012-05-08,28.73865903800786,27.88935531077724,96.88964165314009,70.58399622668543,1277.2737350225716
2012-05-09,31.270402422121013,24.953838439381908,96.80446273387143,70.32780337270736,1389.7956632053783
2012-05-10,31.03147016527968,24.02987010031771,96.72274125123377,70.07572941729143,1379.176451790208
2012-05-11,29.8483507492638,24.314260060606156,96.64451476539854,69.82784564091679,1326.5933666339467
2012-05-12,29.990222931631703,21.90490003339452,96.56981412596687,69.58422529985876,1332.898796961409
2012-05-13,32.130110619397115,25.344360019320046,96.49866289085693,69.3449430087386,1428.0049164176496
2012-05-14,29.816750834114906,23.074868634410446,96.43107725085324,69.11007439125711,1325.1889259606623
2012-05-15,28.79111469818445,23.085957984204242,96.36706640893486,68.87969583444448,1279.6050976970866
2012-05-16,29.074746677938048,24.486848295498888,96.30663323975675,68.65388419693323,1292.2109634639132
2012-05-17,29.379431558705097,24.01365049958158,96.24977502000063,68.43271646673514,1305.7525137202263
2012-05-18,30.564146739379147,30.013754813636577,96.19648408307106,68.21626946173058,1358.4065217501843
2012-05-19,30.93800197201941,29.40828629648623,96.1467483428185,68.00461965001278,1375.0223098675294
2012-05-20,32.81192343508004,28.01261467133434,96.10055167233602,67.79784310224312,1458.3077082257796
2012-05-21,29.298062805268593,28.012803288367255,96.05787415668942,67.59601553972584,1302.1361246786041
2012-05-22,29.381772757873463,29.698902282545177,96.01869225196161,67.39921243383708,1305.8565670165983
2012-05-23,28.185467439931802,27.232772080833694,95.98297891144149,67.20750910385112,1252.6874417747467
2012-05-24,29.364877887922265,27.136115751228424,95.95070379066519,67.02098073220304,1305.1056839076562
2012-05-25,28.22312341311473,28.766340541480044,95.92183362129401,66.83970222271557,1254.361040582877
2012-05-26,30.54258610511961,28.845394928209032,95.8963328106204,66.66374787333513,1357.4482713386494
2012-05-27,29.67451501147926,26.982340525096067,95.8741642500005,66.49319090107758,1318.8673338435228
2012-05-28,29.390609961971684,27.351708429488593,95.85529025480902,66.32810287242478,1306.249331643186
2012-05-29,29.214984358116105,27.572393175971992,95.83967351676458,66.16855305145566,1298.4437492496045
2012-05-30,30.299136461351342,26.674201749608805,95.8272779026897,66.01460766581471,1346.6282871711708
2012-05-31,30.283578572631594,27.050932368926777,95.8180689384183,65.86632917744947,1345.936825450293
2012-06-01,29.62977796173383,27.50016998589557,95.81201386306341,65.72377581229262,1316.8790205215037
2012-06-02,29.10468706014723,28.62861987052068,95.80908125106743,65.58700168828119,1293.5416471176547
2012-06-03,29.075155922877347,27.617033264023455,95.80924034772468,65.45605772499118,1292.2291521278821
2012-06-04,28.54515845241419,29.577152620715214,95.8124602971128,65.33099315857532,1268.6737089961862
2012-06-05,29.09958365427248,24.278628039803785,95.8187093713743,65.21185712768323,1293.3148290787767
2012-06-06,29.48725249236531,28.409947470424626,95.82795417321982,65.09869971199447,1310.544555216236
2012-06-07,26.96579013269626,26.413351666750714,95.84015869492421,64.99157208687006,1198.4795614531672
2012-06-08,29.719288386737336,26.577106020696416,95.85528320663362,64.89052591523676,1320.8572616327704
2012-06-09,30.650539532732154,25.788749888078154,95.87328312252683,64.79561243555924,1362.2462014547625
2012-06-10,29.645038698084857,24.888501622585647,95.89410812644604,64.70688171521141,1317.557275470438
2012-06-11,29.942587318494297,26.396000959806532,95.91770179840677,64.62438227515281,1330.7816585997466
2012-06-12,30.957861978407944,29.119221836475415,95.94400178828391,64.54816099003472,1375.904976818131
2012-06-13,30.09394211447214,22.933505676628222,95.97294038404078,64.47826303970623,1337.508538420984
2012-06-14,30.804845211984087,26.284685767785657,96.00444522752188,64.41473177758024,1369.1042316437372
2012-06-15,27.735323707710005,23.9381244827462,96.03843999932333,64.35760854299383,1232.6810536760001
2012-06-16,30.110557861888882,25.737762105271244,96.0748449932101,64.30693253378996,1338.2470160839505
2012-06-17,28.877922019670073,23.955067506871757,96.11357755522795,64.26274081803882,1283.4632008742255
2012-06-18,29.207563048456063,20.16082845386103,96.15455239232011,64.2250684624945,1298.113913264714
2012-06-19,29.63622116133391,22.448566903696133,96.1976817485714,64.19394870564008,1317.1653849481738
2012-06-20,30.808258236022194,28.74646830669552,96.24287552117111,64.16941310671967,1369.2559216009863
2012-06-21,30.111064720076982,22.69957733885544,96.29004144248958,64.1514916349036,1338.2695431145326
2012-06-22,30.426797148335005,25.224525959786195,96.3390854540054,64.14021266964886,1352.3020954815556
2012-06-23,28.24432297135738,27.537488581429407,96.389912348702,64.13560286246735,1255.3032431714391
2012-06-24,29.09368138575472,25.463567326301177,96.44242665237459,64.1376868197375,1293.052506033543
2012-06-25,29.649656610985573,26.043822504796637,96.49653366396682,64.14648660771877,1317.7625160438033
2012-06-26,29.665033145515483,25.078783715040135,96.55214056296275,64.16202113597393,1318.445917578466
2012-06-27,29.560091507979873,25.644707561402793,96.60915745619025,64.18430551744922,1313.7818447991053
2012-06-28,28.593461031728445,23.551271633782708,96.66749822742162,64.21335051363167,1270.8204902990421
2012-06-29,29.421501982834794,23.85008360637533,96.72708102907494,64.24916220372535,1307.622310348213
2012-06-30,27.47169132708769,21.78086723682094,96.78782833226533,64.29174204126593,1220.964058981675
2012-07-01,26.40682216869913,19.76520660666418,96.84966658914823,64.34108742268239,1173.6365408310726
2012-07-02,30.392928034878736,22.324723731633647,96.91252564444771,64.39719273488265,1350.796801550166
2012-07-03,29.148310173783567,24.28844230460752,96.97633804270838,64.46005059195579,1295.4804521681585
2012-07-04,28.304422574988777,21.908614048940162,97.04103824825889,64.52965280255296,1257.9743366661678
2012-07-05,28.011997791858963,25.01274261614242,97.10656170750532,64.6059906768188,1244.9776796381764
2012-07-06,31.81068640000264,29.425496015531483,97.17284372159529,64.6890546009376,1413.8082844445617
2012-07-07,29.022589429324604,25.492948838521837,97.23981822756105,64.77883318805453,1289.8928635255381
2012-07-08,29.430442013176485,25.20923742679266,97.30741674892224,64.8753124743289,1308.019645030066
2012-07-09,31.891783041086086,28.582062955732646,97.3755677617433,64.97847548917508,1417.412579603826
2012-07-10,27.152987418414224,23.14656451472641,97.44419658164617,65.08830221043593,1206.79944081841
2012-07-11,30.783860809640238,23.58994176734597,97.51322569118688,65.20476968570932,1368.1715915395662
2012-07-12,30.960295760551272,22.03671747868135,97.58257529777406,65.32785211517125,1376.0131449133899
2012-07-13,31.4220753347297,26.584411341752308,97.65216393685458,65.45752085594597,1396.536681543542
2012-07-14,29.102370590252153,23.246763693556872,97.72190900006636,65.59374444682436,1293.438692900096
2012-07-15,28.330325365687045,24.771502683885274,97.79172712337788,65.73648874237739,1259.125571808313
2012-07-16,28.82408263699759,22.204614470777805,97.86153442152902,65.88571713550948,1281.0703394221152
2012-07-17,29.32749523400137,22.431058087272536,97.93124656756316,66.04139079297642,1303.444232622283
2012-07-18,30.79116531538951,22.692214793594143,98.00077879615371,66.20346885778082,1368.4962362395338
2012-07-19,29.805627826031643,24.016361589682525,98.07004595605798,66.37190863706257,1324.694570045851
2012-07-20,28.102717157324154,23.465517070319756,98.1389627533571,66.5466657809817,1249.0096514366292
2012-07-21,30.966026900514624,22.99282233504307,98.20744427111097,66.72769437840134,1376.2678622450944
2012-07-22,26.631169306122352,23.710359561873766,98.27540676597015,66.91494684826517,1183.607524716549
2012-07-23,30.793395051048016,21.703818408329706,98.34276867702455,67.10837357262403,1368.5953356021341
2012-07-24,29.23419638405776,25.385738614057132,98.4094517539771,67.30792235924508,1299.2976170692339
2012-07-25,30.04980187876474,24.038552391521776,98.4753822008021,67.51353791847782,1335.5467501673218
2012-07-26,28.83295598049724,22.032464800704407,98.54049171590661,67.7251615190404,1281.4647102443219
2012-07-27,28.540287143341132,24.686973107257103,98.60471830226011,67.94273089724328,1268.457206370717
2012-07-28,30.537965429405922,20.67048359627989,98.66800673948276,68.16618043502808,1357.2429079735964
2012-07-29,29.999637466676962,25.27776244896067,98.73030868775773,68.39544161240536,1333.3172207411983
2012-07-30,27.3480884168729,21.112631568088972,98.79158244095845,68.63044372358263,1215.4705963054623
2012-07-31,30.10271670565982,25.923810619875095,98.85179239962636,68.87111472993706,1337.8985202515476
2012-08-01,30.091968254923295,27.4830864825502,98.91090828952653,69.117381985728,1337.4208113299242
2012-08-02,30.515903127929302,24.453321824970146,98.96890414867148,69.3691725302445,1356.2623612413022
2012-08-03,29.933640143514427,24.700208743191535,99.02575711645589,69.62641281092738,1330.3840063784191
2012-08-04,28.252448114995683,21.75535972363649,99.08144614321371,69.8890279884119,1255.6643606664747
2012-08-05,29.60982540285935,21.452279764481734,99.135950815292,70.15694117848136,1315.9922401270821
2012-08-06,31.114922190503172,21.773993279663276,99.1892505001343,70.43007295533323,1382.8854306890298
2012-08-07,28.86198964618711,22.902564758927728,99.24132393081076,70.70834122013889,1282.7550953860937
2012-08-08,27.657309788264186,17.933490617846136,99.29214921246174,70.991661319007,1229.213768367297
2012-08-09,29.778032409660273,22.61939738483218,99.34170411814945,71.27994623220508,1323.468107096012
2012-08-10,30.077058594587715,20.673346008469167,99.38996649788517,71.57310674510182,1336.758159759454
2012-08-11,31.647856558772155,22.500194952240548,99.43691465152986,71.87105161880368,1406.5714026120957
2012-08-12,29.206728403441726,19.921235040073686,99.4825275665757,72.17368780184677,1298.0768179307433
2012-08-13,28.314322127462837,25.878146108475686,99.5267849916003,72.4809206707859,1258.414316776126
2012-08-14,29.945785521518083,24.681860742810034,99.56966734458635,72.79265426347831,1330.9238009563592
2012-08-15,29.868469636994462,22.537526074397494,99.61115553212956,73.10879149492553,1327.487539421976
2012-08-16,28.348695395994017,27.448776915652324,99.65123078048393,73.42923439868463,1259.942017599734
2012-08-17,29.248790288197235,21.11851425886291,99.68987461838428,73.75388441164495,1299.9462350309882
2012-08-18,31.066844938646245,22.041897072373033,99.72706912703484,74.08264262865657,1380.7486639398332
2012-08-19,28.092543738430432,27.326715939983522,99.76279748880293,74.4154098851352,1248.5574994857968
2012-08-20,29.634718382441974,24.760682376122343,99.79704481023126,74.75208655692558,1317.0985947751988
2012-08-21,28.291009082059805,20.43069205931898,99.82979911878776,75.092572119885,1257.3781814248803
2012-08-22,29.014293481947607,22.154975270247153,99.86105244609627,75.43676465502386,1289.524154753227
2012-08-23,28.687339685500124,25.107760942677473,99.89080191056657,75.78456053233896,1274.9928749111166
2012-08-24,29.08600538164068,24.479707992003025,99.9190507238097,76.13585441931514,1292.7113502951413
2012-08-25,28.91017868371684,27.440318850425815,99.945809027187,76.49053961866514,1284.896830387415
2012-08-26,28.712813736539307,22.48567999208928,99.97109444823806,76.8485086309833,1276.1250549573024
2012-08-27,29.349412233024182,24.909567640223816,99.9949322684956,77.2096537992245,1304.4183214677412
2012-08-28,33.094046747623864,20.621292646669453,100.01735515342675,77.57386788906393,1470.8465221166161
2012-08-29,29.279354766273826,23.3116372131028,100.0384024431608,77.94104447487985,1301.3046562788368
2012-08-30,29.243473172230594,23.45747820127048,100.05811908714233,78.31107801901356,1299.709918765804
2012-08-31,29.526327620622787,24.701034377299862,100.07655433982151,78.68386360118723,1312.281227583235
2012-09-01,29.077941676970063,20.52909000084427,100.09376037351178,79.0592963638424,1292.3529634208915
2012-09-02,29.198980854867344,22.92750733617188,100.10979098298658,79.43727084770717,1297.7324824385485
2012-09-03,31.69603031673056,19.766600419589427,100.1247005428508,79.81768043083355,1408.7124585213583
2012-09-04,30.097565565946148,24.951590938725076,100.1385433331742,80.20041701856155,1337.6695807087176
2012-09-05,29.6699714036692,26.929947656735095,100.15137324742523,80.58537100744906,1318.6653957186313
2012-09-06,28.97363644923255,22.38314378810386,100.16324380037338,80.97243143586991,1287.7171755214467
2012-09-07,30.89035162568497,26.153432333463613,100.17420828908537,81.36148620248343,1372.9045166971098
2012-09-08,29.141113641070977,20.72397367326357,100.18431995802509,81.752422274227,1295.160606269821
2012-09-09,29.189811405748724,22.285758886247148,100.1936320556314,82.14512586692553,1297.3249513666099
2012-09-10,30.045357771264324,21.88834239009271,100.20219773253025,82.5394826101197,1335.3492342784145
2012-09-11,28.070248862554063,23.239521903722355,100.21006977351769,82.93537770764493,1247.5666161135139
2012-09-12,28.406218663446314,24.035362663370076,100.2173002080581,83.33269610167531,1262.4986072642805
2012-09-13,28.88448972531684,26.049808061814097,100.22393989407485,83.73132266266293,1283.7550989029705
2012-09-14,28.289818205796866,29.090035564682655,100.2300381993829,84.13114243489906,1257.3252535909717
2012-09-15,29.576004047484187,23.54829131662444,100.23564291385655,84.53204091831566,1314.489068777075
2012-09-16,29.068644211676453,23.401869874312304,100.2408004507756,84.93390428133318,1291.9397427411757
2012-09-17,31.846993879257543,23.909906910241293,100.24555634273074,85.33661933626342,1415.4219501892242
2012-09-18,30.72422219604287,23.69803811379553,100.24995597935936,85.74007317820661,1365.5209864907943
2012-09-19,30.124615125258284,27.036176266429333,100.25404553443816,86.14415258271958,1338.8717833448127
2012-09-20,28.554430060944686,22.322427061287485,100.25787305846468,86.54874345373025,1269.0857804864306
2012-09-21,31.259430315432198,25.725710453909116,100.26148967563559,86.95373065625984,1389.308014019209
2012-09-22,30.081483284970624,24.381815017414294,100.26495077784583,87.35899837851298,1336.954812665361
2012-09-23,29.15304886913467,28.554335653498093,100.26831702143694,87.76443087783355,1295.6910608504297
2012-09-24,29.997676280606093,26.279251543961568,100.27165491379213,88.16991327042433,1333.2300569158263
2012-09-25,30.99601164749678,25.594917132327442,100.27503685832468,88.57533205105233,1377.6005176665235
2012-09-26,29.728820675459815,29.02071081545118,100.27854063077184,88.98057522870198,1321.280918909325
2012-09-27,31.114566110398663,22.45624846260023,100.28224839742785,89.38553214610727,1382.8696049066073
2012-09-28,28.205102475848385,22.754029120058046,100.28624543763102,89.79009310975147,1253.560110037706
2012-09-29,29.78154205376859,20.489721465736682,100.29061874883739,90.19414890782991,1323.624091278604
2012-09-30,30.480805752999032,20.76943363299498,100.29545570771612,90.59759025472965,1354.7024779110682
2012-10-01,29.963039814578977,20.93370967351563,100.30084293219011,91.00030723878018,1331.6906584257322
2012-10-02,30.960290288506176,21.769299501862854,100.30686545277382,91.4021889037013,1376.0129017113857
2012-10-03,30.79249276573754,24.328662651121004,100.31360623023339,91.80312307157305,1368.5552340327793
2012-10-04,29.94917835106288,22.428223647024186,100.32114596570807,92.20299640338663,1331.0745933805727
2012-10-05,31.0260997760843,25.842121715772976,100.32956309033425,92.60169458158833,1378.937767825969
2012-10-06,30.884058156913465,22.652923404464108,100.33893379321998,92.99910249072451,1372.6248069739318
2012-10-07,28.679898377606538,23.339881147973546,100.34933197582306,93.39510435234507,1274.6621501158459
2012-10-08,29.96490704106433,24.090852838598018,100.36082905679396,93.7895838466651,1331.7736462695257
2012-10-09,28.5787032176859,20.998310420078802,100.37349360538497,94.18242425008066,1270.1645874527067
2012-10-10,29.4260435061543,24.922535674117228,100.38739082462976,94.57350857727795,1307.82415582908
2012-10-11,29.781977420834863,28.772234787203285,100.40258195761858,94.96271972081513,1323.643440925994
2012-10-12,30.654621596113113,23.208264269989723,100.41912374423072,95.34994063688055,1362.4276264939163
2012-10-13,30.21578899914211,23.71024475542431,100.43706803930704,95.73505464521645,1342.9239555174272
2012-10-14,30.091151900822883,23.12124083399515,100.45646167693107,96.11794579523246,1337.3845289254614
2012-10-15,29.902420958402114,23.142225737431552,100.47734661471608,96.4984990752265,1328.996487040094
2012-10-16,30.017162670665254,21.990950306504075,100.49976035978617,96.87660020137247,1334.0961186962336
2012-10-17,29.951309449539316,25.392036058174828,100.52373671507114,97.25213493366869,1331.1693088684142
2012-10-18,28.85847814802865,26.805116676596377,100.5493068787871,97.62498822722642,1282.599028801273
