,Energy_Generated_KWh,Temperature_C,apparent_zenith,azimuth,poa_global
2012-03-16,19.20283170724348,24.507396972157956,104.56860249687053,88.33854029821919,1280.188780482899
2012-03-17,20.307360889315735,28.296897685195233,104.40993036484663,87.95729668328687,1353.824059287716
2012-03-18,20.1161092467817,29.451392515506782,104.24990423387709,87.5766436082655,1341.0739497854465
2012-03-19,20.28326062083316,23.29197335737333,104.08863669250336,87.19666819403136,1352.2173747222107
2012-03-20,20.273681511949334,28.771068682569364,103.92623868271028,86.81745641412311,1351.5787674632888
2012-03-21,20.656711512142515,25.614986195229303,103.7628202583513,86.43909257524615,1377.1141008095012
2012-03-22,19.91312429248618,25.690363098326856,103.5984912580759,86.06165896830566,1327.5416194990787
2012-03-23,20.185835606203987,27.517359712149123,103.43336181570439,85.6852357593799,1345.7223737469324
2012-03-24,19.846962707895685,26.808013714917948,103.26754266884957,85.30990106953334,1323.1308471930456
2012-03-25,20.18933352505533,26.30075083334787,103.10114525473082,84.93573113315335,1345.9555683370218
2012-03-26,22.251333700024,26.373555921215008,102.93428164678393,84.56280046086744,1483.4222466682666
2012-03-27,19.736712850001467,26.7352706141932,102.7670644275255,84.19118199951896,1315.7808566667645
2012-03-28,20.133335861946165,25.01405557642649,102.59960660340485,83.82094728408902,1342.2223907964112
2012-03-29,19.931213640074382,30.501073612651915,102.43202164300311,83.45216652185081,1328.747576004959
2012-03-30,20.113163099379964,28.31410564261684,102.26442366782794,83.08490852885086,1340.877539958664
2012-03-31,19.858740704094483,28.456852698532206,102.0969277930948,82.71924049428884,1323.916046939632
2012-04-01,18.797738575802825,29.862597649685352,101.92965058399328,82.35522762430173,1253.1825717201882
2012-04-02,18.799516855486196,30.26696595237407,101.76271053704399,81.99293272607542,1253.3011236990797
2012-04-03,20.42012543231049,23.892333178335296,101.59622845906395,81.6324157365342,1361.3416954873658
2012-04-04,20.489459533235628,27.163089494753944,101.43032758858685,81.27373321033679,1365.9639688823752
2012-04-05,20.04020350481262,29.897912163409163,101.265133351227,80.91693793318154,1336.013566987508
2012-04-06,21.206988402564633,29.66721969164046,101.1007727600386,80.56207901327474,1413.7992268376422
2012-04-07,20.65861091702868,26.16792225965333,100.93737356399157,80.20920280199391,1377.240727801912
2012-04-08,19.300378359478962,28.95869534270677,100.77506327741858,79.85835466912289,1286.6918906319308
2012-04-09,20.999235554453723,28.583095760443253,100.61396817372747,79.50958117384113,1399.9490369635816
2012-04-10,19.08764107241414,30.071021267465476,100.45421223627848,79.16293189690839,1272.5094048276092
2012-04-11,21.9615963068212,27.56689772767227,100.29591606369519,78.81846036182048,1464.1064204547467
2012-04-12,20.685148117913702,31.517522489275173,100.13919578430749,78.47622398045428,1379.00987452758
2012-04-13,20.330224037636512,29.644859270722584,99.98416212705493,78.13628342230567,1355.3482691757674
2012-04-14,19.159054544607248,29.476151652102665,99.83091982930533,77.79870191075577,1277.2703029738163
2012-04-15,20.217391855317334,29.16089996069293,99.67956747465117,77.46354471122288,1347.8261236878222
2012-04-16,20.224197263566126,27.15835593425792,99.53019774657685,77.1308787618309,1348.279817571075
2012-04-17,19.573160075981193,27.371482577368877,99.38289797132413,76.80077229135964,1304.8773383987461
2012-04-18,19.411159332564306,29.80456825390732,99.23775079301022,76.47329438017101,1294.0772888376205
2012-04-19,20.071025360554252,30.791718986408192,99.09483485324803,76.14851456391096,1338.0683573702836
2012-04-20,19.890924309349952,31.667622080141825,98.95422537181963,75.8265025997058,1326.0616206233303
2012-04-21,20.95836137006017,29.903910796787432,98.81599457838611,75.50732840923587,1397.2240913373448
2012-04-22,18.83678735674767,31.180975418302403,98.68021197122378,75.19106213091624,1255.785823783178
2012-04-23,20.185747295501454,32.026801252625454,98.5469444280287,74.87777421866883,1345.7164863667635
2012-04-24,19.68286684697795,34.47265746351692,98.41625624452152,74.56753556662875,1312.1911231318634
2012-04-25,21.296474237877955,22.50423727623967,98.28820918168844,74.26041763631957,1419.7649491918637
2012-04-26,19.537625791337945,26.52200199911314,98.16286261194065,73.95649250195669,1302.5083860891964
2012-04-27,20.412243534943524,24.64594830280881,98.04027381072676,73.65583271854257,1360.8162356629016
2012-04-28,18.85561188665182,25.016642108916983,97.92049842650057,73.35851098640552,1257.0407924434546
2012-04-29,20.669291947677376,26.389498178573422,97.80359111701478,73.06459968212579,1377.952796511825
2012-04-30,21.071885446930793,25.661816829642348,97.68960628063309,72.77417033269262,1404.7923631287194
2012-05-01,19.18279644296731,31.529399901731015,97.57859874430187,72.48729302892411,1278.8530961978206
2012-05-02,18.955536534567788,22.298636357795033,97.47062421942658,72.20403574714123,1263.7024356378527
2012-05-03,19.405487254738066,30.045854910005197,97.36573936665147,71.92446368789365,1293.699150315871
2012-05-04,20.633234733867713,32.05704647415927,97.2640014316938,71.64863896875613,1375.5489822578475
2012-05-05,20.125893516524805,29.864643013563082,97.16546754257232,71.37662108533846,1341.726234434987
2012-05-06,19.945117405537253,32.06197820629694,97.07019385671897,71.10846828562057,1329.6744937024837
2012-05-07,20.315780627596656,29.64723305728591,96.97823468952693,70.84423951628742,1354.3853751731103
2012-05-08,19.645416831332717,27.673825136576788,96.88964165314009,70.58399622668543,1309.6944554221811
2012-05-09,19.15391269349529,22.91571951999918,96.80446273387143,70.32780337270736,1276.927512899686
2012-05-10,20.410483566536705,24.040552441555494,96.72274125123377,70.07572941729143,1360.6989044357804
2012-05-11,18.696416183675687,21.368410560710387,96.64451476539854,69.82784564091679,1246.427745578379
2012-05-12,20.75434662499799,25.11325014246531,96.56981412596687,69.58422529985876,1383.6231083331993
2012-05-13,20.701928181808505,26.79644927766921,96.49866289085693,69.3449430087386,1380.1285454539002
2012-05-14,20.162639649578104,23.459128231584213,96.43107725085324,69.11007439125711,1344.1759766385403
2012-05-15,19.685216963155284,24.71415098404334,96.36706640893486,68.87969583444448,1312.3477975436854
2012-05-16,19.59752612679603,26.58311006570787,96.30663323975675,68.65388419693323,1306.501741786402
2012-05-17,19.8823621452338,22.565482032753486,96.24977502000063,68.43271646673514,1325.4908096822533
2012-05-18,19.416665518914684,27.822115533485967,96.19648408307106,68.21626946173058,1294.4443679276458
2012-05-19,19.66590719002675,29.11120826690142,96.1467483428185,68.00461965001278,1311.0604793351167
2012-05-20,21.919905913292762,25.283213238538515,96.10055167233602,67.79784310224312,1461.3270608861842
2012-05-21,19.414413824066024,28.39143829152223,96.05787415668942,67.59601553972584,1294.294254937735
2012-05-22,19.497875977052907,28.96205233896343,96.01869225196161,67.39921243383708,1299.8583984701938
2012-05-23,19.841252868073873,23.926222992540517,95.98297891144149,67.20750910385112,1322.750191204925
2012-05-24,20.041181602333403,26.367812090752796,95.95070379066519,67.02098073220304,1336.0787734888934
2012-05-25,19.638137330938477,28.08884564733874,95.92183362129401,66.83970222271557,1309.2091553958985
2012-05-26,20.296121017823353,25.431511055987816,95.8963328106204,66.66374787333513,1353.0747345215568
2012-05-27,18.89937620976612,28.45887609796438,95.8741642500005,66.49319090107758,1259.958413984408
2012-05-28,18.571719310540605,26.89216978472325,95.85529025480902,66.32810287242478,1238.114620702707
2012-05-29,20.07929440534769,24.278984507623427,95.83967351676458,66.16855305145566,1338.6196270231792
2012-05-30,20.49949748522218,29.901877472771254,95.8272779026897,66.01460766581471,1366.6331656814787
2012-05-31,19.3486997663755,30.17158223863874,95.8180689384183,65.86632917744947,1289.9133177583667
2012-06-01,17.851048402069704,26.407653968866324,95.81201386306341,65.72377581229262,1190.0698934713134
2012-06-02,19.3403503618077,27.83517677737179,95.80908125106743,65.58700168828119,1289.3566907871802
2012-06-03,20.7641213551466,24.12272958727919,95.80924034772468,65.45605772499118,1384.2747570097733
2012-06-04,19.245805551054698,28.661848777620207,95.8124602971128,65.33099315857532,1283.0537034036465
2012-06-05,19.5554574302174,23.252669952052646,95.8187093713743,65.21185712768323,1303.6971620144932
2012-06-06,19.660490909683947,22.081716937064748,95.82795417321982,65.09869971199447,1310.69939397893
2012-06-07,19.299388683896858,25.892317696913736,95.84015869492421,64.99157208687006,1286.6259122597905
2012-06-08,20.312215563287594,24.84775284933816,95.85528320663362,64.89052591523676,1354.147704219173
2012-06-09,20.145732729557096,24.398152161604393,95.87328312252683,64.79561243555924,1343.0488486371398
2012-06-10,20.063944726725037,24.48407874594429,95.89410812644604,64.70688171521141,1337.5963151150024
2012-06-11,21.38430189517385,28.594409614019227,95.91770179840677,64.62438227515281,1425.6201263449232
2012-06-12,19.95833887538343,26.427471023715725,95.94400178828391,64.54816099003472,1330.555925025562
2012-06-13,20.11883388295045,24.99500781496064,95.97294038404078,64.47826303970623,1341.2555921966966
2012-06-14,21.394546198391012,24.92469525865499,96.00444522752188,64.41473177758024,1426.3030798927343
2012-06-15,19.41974212752607,26.750817952323075,96.03843999932333,64.35760854299383,1294.6494751684047
2012-06-16,18.74349618672009,26.010757510431738,96.0748449932101,64.30693253378996,1249.566412448006
2012-06-17,19.972744208822036,23.95612432011755,96.11357755522795,64.26274081803882,1331.5162805881357
2012-06-18,18.72615523327018,19.418212802380594,96.15455239232011,64.2250684624945,1248.4103488846786
2012-06-19,18.710481649476137,20.678962745954866,96.1976817485714,64.19394870564008,1247.365443298409
2012-06-20,20.86883486352331,24.49333017190198,96.24287552117111,64.16941310671967,1391.2556575682206
2012-06-21,20.74530409223325,24.881254600888973,96.29004144248958,64.1514916349036,1383.0202728155502
2012-06-22,19.832320162817943,25.375748387783524,96.3390854540054,64.14021266964886,1322.1546775211962
2012-06-23,19.54861228885305,23.882927639565555,96.389912348702,64.13560286246735,1303.2408192568703
2012-06-24,18.993969873074814,25.607793544057078,96.44242665237459,64.1376868197375,1266.2646582049874
2012-06-25,20.04121336649104,27.22880757365641,96.49653366396682,64.14648660771877,1336.0808910994026
2012-06-26,19.50210617644828,24.48959905929094,96.55214056296275,64.16202113597393,1300.1404117632187
2012-06-27,19.991780840467122,25.274668235493596,96.60915745619025,64.18430551744922,1332.785389364475
2012-06-28,19.192747458466947,25.148523349302987,96.66749822742162,64.21335051363167,1279.5164972311297
2012-06-29,20.14048811472144,23.268534588022316,96.72708102907494,64.24916220372535,1342.699207648096
2012-06-30,19.744830639052264,25.191915477,96.78782833226533,64.29174204126593,1316.322042603484
2012-07-01,19.695884647689184,24.373957396029887,96.84966658914823,64.34108742268239,1313.0589765126124
2012-07-02,20.561770573391513,22.785744785752055,96.91252564444771,64.39719273488265,1370.7847048927676
2012-07-03,20.087178541119748,20.187280864466352,96.97633804270838,64.46005059195579,1339.1452360746498
2012-07-04,19.14367723181941,26.191481956715577,97.04103824825889,64.52965280255296,1276.2451487879605
2012-07-05,18.937490698645927,26.3319380254113,97.10656170750532,64.6059906768188,1262.4993799097285
2012-07-06,19.687078014050133,26.903181119654906,97.17284372159529,64.6890546009376,1312.4718676033422
2012-07-07,19.806250706370623,25.107253463787856,97.23981822756105,64.77883318805453,1320.4167137580414
2012-07-08,21.165794171770997,24.34332007897353,97.30741674892224,64.8753124743289,1411.0529447847332
2012-07-09,20.569987502770687,27.772029632663397,97.3755677617433,64.97847548917508,1371.3325001847124
2012-07-10,20.05351591924934,28.16273596632748,97.44419658164617,65.08830221043593,1336.9010612832892
2012-07-11,19.836981115488367,25.673891531648046,97.51322569118688,65.20476968570932,1322.4654076992244
2012-07-12,20.380473346922606,23.106146904596805,97.58257529777406,65.32785211517125,1358.6982231281736
2012-07-13,19.256180922090454,25.07578961573844,97.65216393685458,65.45752085594597,1283.7453948060304
2012-07-14,20.11747909225778,22.262336070050228,97.72190900006636,65.59374444682436,1341.1652728171855
2012-07-15,18.75221782486747,21.33489958196825,97.79172712337788,65.73648874237739,1250.1478549911646
2012-07-16,20.36281166883304,21.140002649328444,97.86153442152902,65.88571713550948,1357.5207779222028
2012-07-17,20.583482105956698,22.47718025649241,97.93124656756316,66.04139079297642,1372.2321403971132
2012-07-18,19.440963008221445,25.1808488800487,98.00077879615371,66.20346885778082,1296.0642005480963
2012-07-19,19.207257056496275,24.34276629140323,98.07004595605798,66.37190863706257,1280.4838037664183
2012-07-20,20.843308986719915,18.698205785513707,98.1389627533571,66.5466657809817,1389.5539324479944
2012-07-21,19.710755237930535,23.347499540528556,98.20744427111097,66.72769437840134,1314.0503491953689
2012-07-22,19.14149912620258,23.28384965419572,98.27540676597015,66.91494684826517,1276.0999417468386
2012-07-23,19.405624828849792,21.361718563646324,98.34276867702455,67.10837357262403,1293.7083219233195
2012-07-24,20.083902987532223,24.725739940485294,98.4094517539771,67.30792235924508,1338.9268658354817
2012-07-25,18.961492556332747,24.631171090931144,98.4753822008021,67.51353791847782,1264.0995037555163
2012-07-26,19.997599249830092,19.502411928007533,98.54049171590661,67.7251615190404,1333.173283322006
2012-07-27,19.083053965725206,20.79295297234699,98.60471830226011,67.94273089724328,1272.2035977150138
2012-07-28,18.01973314502377,23.345282686414087,98.66800673948276,68.16618043502808,1201.3155430015847
2012-07-29,18.684175535914264,23.23782549568998,98.73030868775773,68.39544161240536,1245.611702394284
2012-07-30,20.061204814432344,21.28385592417592,98.79158244095845,68.63044372358263,1337.4136542954898
2012-07-31,20.209593844892968,26.384185080611623,98.85179239962636,68.87111472993706,1347.3062563261979
2012-08-01,19.393269886686735,21.29634879998975,98.91090828952653,69.117381985728,1292.8846591124488
2012-08-02,19.656176828010736,25.067288557674058,98.96890414867148,69.3691725302445,1310.4117885340488
2012-08-03,20.07888704523589,22.753561077095714,99.02575711645589,69.62641281092738,1338.5924696823927
2012-08-04,20.016627777966267,23.021507826446594,99.08144614321371,69.8890279884119,1334.4418518644177
2012-08-05,19.00928032161098,21.158395796765205,99.135950815292,70.15694117848136,1267.2853547740654
2012-08-06,19.691758415391075,20.451103302947104,99.1892505001343,70.43007295533323,1312.783894359405
2012-08-07,19.221100777470113,22.59925735564857,99.24132393081076,70.70834122013889,1281.4067184980076
2012-08-08,19.233377695611992,24.998542981293987,99.29214921246174,70.991661319007,1282.225179707466
2012-08-09,18.23231790378252,22.2205661488817,99.34170411814945,71.27994623220508,1215.4878602521678
2012-08-10,19.350676274647927,25.679415722759977,99.38996649788517,71.57310674510182,1290.0450849765286
2012-08-11,19.05045760351144,24.82785979588805,99.43691465152986,71.87105161880368,1270.0305069007627
2012-08-12,20.450562350756275,22.982734230468278,99.4825275665757,72.17368780184677,1363.3708233837517
2012-08-13,19.505966840084422,20.746025111994637,99.5267849916003,72.4809206707859,1300.3977893389615
2012-08-14,20.01598464411018,24.92239940357813,99.56966734458635,72.79265426347831,1334.398976274012
2012-08-15,18.248986565467987,23.542919025784517,99.61115553212956,73.10879149492553,1216.5991043645326
2012-08-16,21.058197809297642,27.60085108527242,99.65123078048393,73.42923439868463,1403.8798539531763
2012-08-17,19.889317055072183,21.086334359020853,99.68987461838428,73.75388441164495,1325.9544703381457
2012-08-18,17.55892315685429,21.88741156420585,99.72706912703484,74.08264262865657,1170.5948771236194
2012-08-19,19.762690617601805,21.76703260784788,99.76279748880293,74.4154098851352,1317.5127078401204
2012-08-20,19.994985067625162,25.49149736543811,99.79704481023126,74.75208655692558,1332.9990045083441
2012-08-21,20.92542404799888,22.9769012920628,99.82979911878776,75.092572119885,1395.028269866592
2012-08-22,20.056327716572856,23.934959558866613,99.86105244609627,75.43676465502386,1337.0885144381903
2012-08-23,18.57741590030351,25.420998555033044,99.89080191056657,75.78456053233896,1238.4943933535674
2012-08-24,20.355394385043812,22.484073699499344,99.9190507238097,76.13585441931514,1357.026292336254
2012-08-25,20.32815770427192,22.23501595436903,99.945809027187,76.49053961866514,1355.2105136181278
2012-08-26,20.455564461046613,21.901053197725606,99.97109444823806,76.8485086309833,1363.7042974031074
2012-08-27,19.604719611704617,20.799403182512194,99.9949322684956,77.2096537992245,1306.9813074469746
2012-08-28,20.6209243940414,23.346164038852145,100.01735515342675,77.57386788906393,1374.728292936093
2012-08-29,20.06206276022826,22.61482642934463,100.0384024431608,77.94104447487985,1337.470850681884
2012-08-30,20.4273210058853,19.791789132159344,100.05811908714233,78.31107801901356,1361.8214003923533
2012-08-31,18.83789093781277,20.70785384177457,100.07655433982151,78.68386360118723,1255.8593958541846
2012-09-01,19.141441446884475,23.86724282084542,100.09376037351178,79.0592963638424,1276.096096458965
2012-09-02,19.83279372360363,21.226675706066004,100.10979098298658,79.43727084770717,1322.1862482402419
2012-09-03,20.501682835329717,24.92650427864898,100.1247005428508,79.81768043083355,1366.7788556886478
2012-09-04,19.240807826971025,19.981092633616488,100.1385433331742,80.20041701856155,1282.7205217980681
2012-09-05,19.4232202748659,23.23846291136832,100.15137324742523,80.58537100744906,1294.8813516577268
2012-09-06,20.3608746843451,24.241867818236823,100.16324380037338,80.97243143586991,1357.3916456230065
2012-09-07,19.063033738928734,24.894109140679575,100.17420828908537,81.36148620248343,1270.8689159285823
2012-09-08,21.160879252948213,21.648316080333117,100.18431995802509,81.752422274227,1410.725283529881
2012-09-09,19.249600449546882,23.99635156396122,100.1936320556314,82.14512586692553,1283.306696636459
2012-09-10,18.813487445678124,22.606752238783475,100.20219773253025,82.5394826101197,1254.2324963785418
2012-09-11,20.432411919616676,24.95941468877833,100.21006977351769,82.93537770764493,1362.1607946411118
2012-09-12,20.686007858557193,23.25185173195922,100.2173002080581,83.33269610167531,1379.0671905704796
2012-09-13,20.544946506174885,23.10292775846559,100.22393989407485,83.73132266266293,1369.663100411659
2012-09-14,19.73783572408576,24.8069392889395,100.2300381993829,84.13114243489906,1315.8557149390506
2012-09-15,20.01693461621138,24.97903847371443,100.23564291385655,84.53204091831566,1334.4623077474253
2012-09-16,19.737188226991353,24.08333313200467,100.2408004507756,84.93390428133318,1315.8125484660904
2012-09-17,19.450182866719,26.78741963897497,100.24555634273074,85.33661933626342,1296.6788577812667
2012-09-18,18.77247961586033,24.113827929678852,100.24995597935936,85.74007317820661,1251.4986410573554
2012-09-19,19.351985496085447,27.565084172522063,100.25404553443816,86.14415258271958,1290.1323664056965
2012-09-20,20.105378219205615,24.02238190026231,100.25787305846468,86.54874345373025,1340.3585479470412
2012-09-21,20.984581093074468,22.629662377692092,100.26148967563559,86.95373065625984,1398.972072871631
2012-09-22,21.52502342881359,25.073256373060303,100.26495077784583,87.35899837851298,1435.0015619209062
2012-09-23,17.990499059993574,22.508324876663043,100.26831702143694,87.76443087783355,1199.3666039995717
2012-09-24,20.056499117422067,27.160652434585224,100.27165491379213,88.16991327042433,1337.0999411614712
2012-09-25,19.98954381483232,24.19419250934015,100.27503685832468,88.57533205105233,1332.6362543221546
2012-09-26,19.41693238317642,23.64360028649586,100.27854063077184,88.98057522870198,1294.462158878428
2012-09-27,19.293826684694107,25.701848132972174,100.28224839742785,89.38553214610727,1286.2551123129406
2012-09-28,20.789351704614717,20.787051058011066,100.28624543763102,89.79009310975147,1385.956780307648
2012-09-29,20.59220194088365,21.805453074002266,100.29061874883739,90.19414890782991,1372.8134627255768
2012-09-30,20.548798180085555,25.066100229241403,100.29545570771612,90.59759025472965,1369.9198786723705
2012-10-01,20.31861176824524,23.397884957757793,100.30084293219011,91.00030723878018,1354.5741178830162
2012-10-02,20.262565372926296,27.54302699995265,100.30686545277382,91.4021889037013,1350.8376915284198
2012-10-03,20.38049643278386,23.930591646676756,100.31360623023339,91.80312307157305,1358.6997621855908
2012-10-04,19.595471615088357,28.39148359972353,100.32114596570807,92.20299640338663,1306.364774339224
2012-10-05,19.648946948967208,25.30177642369888,100.32956309033425,92.60169458158833,1309.929796597814
2012-10-06,19.886036903160065,27.15800285007462,100.33893379321998,92.99910249072451,1325.7357935440043
2012-10-07,19.56074350440972,23.888691265509518,100.34933197582306,93.39510435234507,1304.0495669606482
2012-10-08,20.008783889702098,24.144348711444856,100.36082905679396,93.7895838466651,1333.9189259801399
2012-10-09,19.445857844733567,23.490767731018593,100.37349360538497,94.18242425008066,1296.3905229822378
2012-10-10,20.97125377042959,25.108052368258843,100.38739082462976,94.57350857727795,1398.083584695306
2012-10-11,19.09123506710213,23.911362932521563,100.40258195761858,94.96271972081513,1272.7490044734755
2012-10-12,20.03843904354106,25.085510736684878,100.41912374423072,95.34994063688055,1335.8959362360706
2012-10-13,20.71145128556971,22.168403912662207,100.43706803930704,95.73505464521645,1380.7634190379806
2012-10-14,19.411396581979165,19.529531535307413,100.45646167693107,96.11794579523246,1294.0931054652779
2012-10-15,20.955752699197916,17.42660821296949,100.47734661471608,96.4984990752265,1397.0501799465278
2012-10-16,20.235337217178884,24.27971658663176,100.49976035978617,96.87660020137247,1349.0224811452588
2012-10-17,19.780636197127322,24.464882323311905,100.52373671507114,97.25213493366869,1318.7090798084882
